Rua,Presença,Luminosidade,Ruído,Denúncias_Recentes,Classificação
Rua 459,1,66.99648997037971,0.0,3,Muito Perigosa
Rua 460,9,56.24988014358626,0.0,10,Muito Perigosa
Rua 461,5,3.7563613396358275,80.97161944402767,3,Segura
Rua 462,8,86.17732945480802,28.80544025336105,2,Segura
Rua 463,2,92.49209052143931,0.0,7,Perigosa
Rua 464,6,35.25415547648806,53.97810193450522,3,Segura
Rua 465,3,45.274339223239664,0.0,2,Segura
Rua 466,4,45.99387474309147,36.6144695197509,4,Segura
Rua 467,7,49.48486802876283,30.498959646907142,7,Perigosa
Rua 468,5,53.087087907174144,53.66966880413112,0,Segura
Rua 469,6,35.90651710500137,29.664915443889022,10,Muito Perigosa
Rua 470,6,36.37938910960664,0.0,8,Muito Perigosa
Rua 471,5,49.22595759413847,48.77779256195005,9,Muito Perigosa
Rua 472,3,13.208398481891647,0.0,4,Segura
Rua 473,6,88.30407416485495,0.0,9,Muito Perigosa
Rua 474,1,10.389333950413116,0.0,6,Muito Perigosa
Rua 475,5,74.44010877693154,16.737736995341574,5,Segura
Rua 476,6,77.04024358111533,26.896478270796834,6,Perigosa
Rua 477,5,66.75724011907175,8.636310389088049,2,Segura
Rua 478,6,12.023251038503602,11.86221397939946,7,Perigosa
Rua 479,6,4.038956951069183,36.652334959271464,9,Muito Perigosa
Rua 480,2,81.89409549692924,0.0,8,Perigosa
Rua 481,4,34.62392178165024,30.509772112108354,1,Segura
Rua 482,4,73.93387283121291,7.216850131762133,8,Perigosa
Rua 483,7,20.196766625145546,54.68088730388381,3,Segura
Rua 484,4,87.94381995914578,25.249445213455033,5,Segura
Rua 485,4,88.41013786759143,14.107086041174695,4,Segura
Rua 486,5,25.58136112302989,6.2670723926844865,1,Segura
Rua 487,5,26.130880618848384,0.0,0,Segura
Rua 488,6,81.39039970886044,24.744268656248458,6,Perigosa
Rua 489,4,32.22456419625892,3.798181513363904,4,Segura
Rua 490,6,11.989190304783492,50.52060367994838,5,Segura
Rua 491,8,14.974668486706088,33.41548445910275,6,Perigosa
Rua 492,4,43.42697264798699,0.0,5,Segura
Rua 493,6,94.94227639145028,30.096555887369796,9,Muito Perigosa
Rua 494,6,95.75108551938405,51.21017178009366,7,Perigosa
Rua 495,5,73.60511936895504,22.61844271463964,0,Segura
Rua 496,5,77.54500904291916,28.876099662833493,6,Perigosa
Rua 497,6,9.920838654247499,71.5132198215258,3,Segura
Rua 498,5,88.52192190476464,44.116902075317924,1,Segura
Rua 499,1,96.25993396000348,0.0,0,Muito Perigosa
Rua 500,4,15.455627041179687,33.76204949429137,8,Perigosa
Rua 501,4,10.901287619040033,55.6301788479182,9,Muito Perigosa
Rua 502,8,16.852221694108238,9.4469727098124,0,Segura
Rua 503,4,86.37504841073475,27.888374361184983,1,Segura
Rua 504,5,80.34372029027679,18.586463054427973,2,Segura
Rua 505,7,30.943307726971714,9.666974450441458,4,Segura
Rua 506,3,53.30798354349756,0.0,3,Segura
Rua 507,3,99.30357187302398,0.0,1,Segura
Rua 508,3,32.06154074229423,0.0,5,Segura
Rua 509,3,74.18102643518122,0.0,6,Perigosa
Rua 510,4,72.614363049291,29.83506755800535,5,Segura
Rua 511,3,72.74867697341911,0.0,7,Perigosa
Rua 512,4,21.802319159498683,22.01631926383283,0,Segura
Rua 513,7,2.2192142976926066,0.0,4,Muito Perigosa
Rua 514,6,85.0316996287609,0.0,1,Muito Perigosa
Rua 515,3,57.44088410179271,0.0,5,Segura
Rua 516,6,54.1133064283463,29.302503768260575,5,Segura
Rua 517,6,94.62578632239989,15.089823423853431,4,Segura
Rua 518,6,96.71740028009572,22.281385710811293,3,Segura
Rua 519,8,28.17020446897791,9.241284369200699,5,Segura
Rua 520,3,0.5068274373113191,0.0,7,Muito Perigosa
Rua 521,6,0.9325841719131089,31.52925984068095,3,Segura
Rua 522,4,4.296961430059976,46.00706287525675,1,Segura
Rua 523,2,52.88543380865695,0.0,6,Perigosa
Rua 524,3,22.584805676606535,0.0,9,Muito Perigosa
Rua 525,8,20.690347811157494,20.340092363847454,4,Segura
Rua 526,5,72.49535902614977,0.0,9,Muito Perigosa
Rua 527,7,86.79353153570122,15.765553042466163,2,Segura
Rua 528,4,0.49439274295436375,24.049487574895153,7,Muito Perigosa
Rua 529,4,95.05296775505721,6.913217487728893,7,Perigosa
Rua 530,6,87.0515235105365,35.568453094602404,5,Segura
Rua 531,7,63.062017579206795,19.221504163881555,5,Segura
Rua 532,5,38.239706513634786,29.406969238827056,7,Perigosa
Rua 533,2,48.1060120571925,0.0,10,Muito Perigosa
Rua 534,0,0.16093257666135452,0.0,7,Muito Perigosa
Rua 535,3,18.993345985448716,0.0,1,Segura
Rua 536,4,81.32528653870753,52.113541034986255,2,Segura
Rua 537,0,6.88149598808624,0.0,8,Muito Perigosa
Rua 538,10,67.40711179888008,0.0,7,Muito Perigosa
Rua 539,4,69.66200070814801,0.0,6,Perigosa
Rua 540,6,68.27479964551966,0.0,4,Muito Perigosa
Rua 541,2,19.610306104081076,0.0,4,Segura
Rua 542,5,38.31942904629254,20.427352389746986,7,Perigosa
Rua 543,5,18.55672023143783,41.898454290063825,5,Segura
Rua 544,1,24.447585166306297,0.0,1,Muito Perigosa
Rua 545,4,58.998893031496635,0.519128647290934,7,Perigosa
Rua 546,8,39.35164990023904,31.919666659479944,0,Segura
Rua 547,2,86.89815447237017,0.0,6,Perigosa
Rua 548,6,41.607225419683836,83.20327576537882,2,Segura
Rua 549,3,96.24506549677298,0.0,0,Segura
Rua 550,3,73.54686649115779,0.0,0,Segura
Rua 551,4,70.27718694687992,57.50966130028708,8,Perigosa
Rua 552,3,29.699355555395336,0.0,10,Muito Perigosa
Rua 553,4,5.365382489669923,37.28670548951107,0,Segura
Rua 554,6,62.06992444611722,34.90446284665492,6,Perigosa
Rua 555,6,75.83224605377711,47.97700498737356,2,Segura
Rua 556,6,94.40135729854279,31.18553141526728,3,Segura
Rua 557,5,92.53686874726537,53.542462549257245,6,Perigosa
Rua 558,8,75.01199448799223,26.354474778266837,7,Perigosa
Rua 559,4,41.453391068928994,40.18537832689834,7,Perigosa
Rua 560,4,74.50768596738602,0.0,4,Segura
Rua 561,6,41.57128967552336,13.508080448385794,7,Perigosa
Rua 562,7,93.72842282976158,29.929256756584,2,Segura
Rua 563,5,34.575136529994566,15.869711674518324,9,Muito Perigosa
Rua 564,2,71.68054609665168,0.0,5,Segura
Rua 565,3,32.84920330795524,0.0,8,Perigosa
Rua 566,4,95.14472133196227,0.0,5,Segura
Rua 567,4,4.646512491954258,21.86098859957932,5,Muito Perigosa
Rua 568,3,68.5125577716863,0.0,10,Muito Perigosa
Rua 569,3,65.17388310487496,0.0,7,Perigosa
Rua 570,9,42.4077933985046,21.52384244733693,8,Perigosa
Rua 571,3,20.55003334407488,0.0,1,Segura
Rua 572,2,67.39938112399767,0.0,10,Muito Perigosa
Rua 573,7,91.11825663042478,19.02265527912485,5,Segura
Rua 574,2,60.37184678949951,0.0,1,Segura
Rua 575,2,63.20008925484265,0.0,3,Segura
Rua 576,4,53.790957160109265,25.556485017549967,6,Perigosa
Rua 577,1,77.08261849355416,0.0,6,Muito Perigosa
Rua 578,1,90.66716639324946,0.0,9,Muito Perigosa
Rua 579,6,4.586739995955513,42.927217526549406,9,Muito Perigosa
Rua 580,7,61.086500271713696,75.87408712410931,6,Perigosa
Rua 581,2,2.9945961198475923,0.0,9,Muito Perigosa
Rua 582,1,86.58566206434143,0.0,0,Muito Perigosa
Rua 583,4,53.43597413746121,10.015548589665745,5,Segura
Rua 584,3,89.04697969807039,0.0,7,Perigosa
Rua 585,6,46.33818523720667,9.270162798680786,8,Perigosa
Rua 586,8,87.7936833657374,28.749126343917126,1,Segura
Rua 587,5,13.369652404119758,24.557118291111667,2,Segura
Rua 588,6,60.90307321675168,0.0,4,Muito Perigosa
Rua 589,4,79.85293918520112,41.4872573370474,10,Muito Perigosa
Rua 590,4,19.863416983515304,59.54328953450954,7,Perigosa
Rua 591,1,25.492397704188196,0.0,5,Muito Perigosa
Rua 592,4,76.03484570958504,23.33896869215554,3,Segura
Rua 593,0,58.8683861137999,0.0,9,Muito Perigosa
Rua 594,5,58.57290977914538,20.848020188258744,1,Segura
Rua 595,8,73.25449265390506,30.763936142002354,3,Segura
Rua 596,6,19.00625037073922,45.930509942817395,9,Muito Perigosa
Rua 597,4,9.890884786096931,0.0,10,Muito Perigosa
Rua 598,6,23.91903804132808,28.691892714990036,6,Perigosa
Rua 599,0,96.93433599657301,0.0,7,Muito Perigosa
Rua 600,3,77.0569454244408,0.0,4,Segura
Rua 601,3,43.621422571088964,0.0,7,Perigosa
Rua 602,5,63.97749701663164,0.0,5,Segura
Rua 603,5,99.05806685480945,0.0,10,Muito Perigosa
Rua 604,2,48.045060869489696,0.0,5,Segura
Rua 605,5,6.903606832847942,23.318392932502555,2,Segura
Rua 606,6,53.725973279593035,21.205371207832187,1,Segura
Rua 607,3,35.91418358338969,0.0,8,Perigosa
Rua 608,3,89.14763078661892,0.0,6,Perigosa
Rua 609,4,65.26520855858145,53.16418950578327,1,Segura
Rua 610,9,68.04953892985607,33.566162029303435,7,Perigosa
Rua 611,5,30.069535299995607,23.520621415004626,9,Muito Perigosa
Rua 612,2,95.0614536903172,0.0,5,Segura
Rua 613,7,33.93128248904962,22.39388536839812,8,Perigosa
Rua 614,4,71.94367016561401,42.057932238253734,5,Segura
Rua 615,7,77.47944917248046,0.0,2,Muito Perigosa
Rua 616,5,58.28197869354316,29.053402264953398,2,Segura
Rua 617,1,58.10859607118428,0.0,9,Muito Perigosa
Rua 618,6,22.94941353564852,0.0,9,Muito Perigosa
Rua 619,4,89.84653409080656,0.0,4,Segura
Rua 620,3,5.266280394829181,0.0,9,Muito Perigosa
Rua 621,7,14.711004250953163,50.42109260226624,10,Muito Perigosa
Rua 622,6,23.312385792949375,44.71556577557536,3,Segura
Rua 623,8,65.67763031382474,0.0,8,Muito Perigosa
Rua 624,3,97.02277839303932,0.0,2,Segura
Rua 625,5,78.72789396756409,45.73834943477732,3,Segura
Rua 626,2,41.65639831600081,0.0,7,Perigosa
Rua 627,9,78.76870953143033,20.29550402957825,2,Segura
Rua 628,5,70.09414932472994,46.02153010817435,5,Segura
Rua 629,1,51.96627488731826,0.0,3,Muito Perigosa
Rua 630,0,38.756572898693555,0.0,7,Muito Perigosa
Rua 631,3,41.18373832262863,0.0,4,Segura
Rua 632,5,43.9747828140872,0.0,2,Segura
Rua 633,5,16.71840446649171,18.568108470001985,10,Muito Perigosa
Rua 634,7,45.36933051117194,25.170966265546433,6,Perigosa
Rua 635,4,12.60176258471255,0.0,2,Segura
Rua 636,5,36.56990011174367,21.74112705511296,0,Segura
Rua 637,5,75.75059862926693,16.787771493834086,10,Muito Perigosa
Rua 638,8,56.974556626656536,10.94442971819075,7,Perigosa
Rua 639,3,75.51068140054558,0.0,10,Muito Perigosa
Rua 640,6,76.10721589535719,62.2999598953608,2,Segura
Rua 641,4,11.127893111928067,0.0,10,Muito Perigosa
Rua 642,5,75.4869902111262,62.80728216754082,6,Perigosa
Rua 643,5,81.6086506912555,49.2418577071948,4,Segura
Rua 644,5,15.813492210138513,32.57806217439606,3,Segura
Rua 645,5,92.52878411303254,15.469539710160117,3,Segura
Rua 646,6,58.64151552633376,23.67426626909475,9,Muito Perigosa
Rua 647,8,4.732539607484054,37.53330545981871,10,Muito Perigosa
Rua 648,2,92.3238636549101,0.0,10,Muito Perigosa
Rua 649,4,70.47021401528235,30.38598305708159,7,Perigosa
Rua 650,5,95.78757279703972,40.570272567372996,0,Segura
Rua 651,5,52.923293324584876,37.62931531021357,4,Segura
Rua 652,1,17.259108336277805,0.0,9,Muito Perigosa
Rua 653,1,25.206617788698583,0.0,2,Muito Perigosa
Rua 654,1,19.95847264467511,0.0,2,Muito Perigosa
Rua 655,6,94.89139934068906,50.15207521490279,6,Perigosa
Rua 656,4,35.44097691082927,42.887893134254284,0,Segura
Rua 657,3,93.89449670752195,0.0,8,Perigosa
Rua 658,4,52.314068349591444,42.90089519894828,2,Segura
Rua 659,7,59.88788829520069,0.0,4,Muito Perigosa
Rua 660,7,0.9441124030734716,0.0,1,Muito Perigosa
Rua 661,0,25.834565529295105,0.0,10,Muito Perigosa
Rua 662,3,83.10207914188857,0.0,0,Segura
Rua 663,4,13.089297036049462,45.694715508507954,10,Muito Perigosa
Rua 664,6,22.23010042370852,48.314496015817284,9,Muito Perigosa
Rua 665,6,38.60097202767886,26.682207999772185,7,Perigosa
Rua 666,8,51.52656929080482,42.895225211355644,2,Segura
Rua 667,8,46.54749637041511,29.294708020567622,8,Perigosa
Rua 668,6,42.534823924945464,43.71832824184389,8,Perigosa
Rua 669,6,35.82265586482002,15.601092322603611,7,Perigosa
Rua 670,5,85.78230736888726,0.0,7,Perigosa
Rua 671,1,87.8773096137024,0.0,1,Muito Perigosa
Rua 672,3,58.27566254418043,0.0,10,Muito Perigosa
Rua 673,4,92.33099435007514,76.95971511606623,9,Muito Perigosa
Rua 674,2,49.376542514702535,0.0,4,Segura
Rua 675,6,53.930282956118205,11.932270547861581,6,Perigosa
Rua 676,7,99.1429207501364,41.11901010263031,0,Segura
Rua 677,0,26.187084208060917,0.0,6,Muito Perigosa
Rua 678,5,86.40807198726186,27.829045952152608,6,Perigosa
Rua 679,3,66.83550714340883,0.0,6,Perigosa
Rua 680,7,66.66279930493232,34.35037398876664,10,Muito Perigosa
Rua 681,5,75.00886402112779,64.38932757111436,10,Muito Perigosa
Rua 682,5,96.80149616016193,58.35723912457618,9,Muito Perigosa
Rua 683,7,47.813585894330735,22.654517396767186,10,Muito Perigosa
Rua 684,4,8.740024012347035,41.65994400897798,0,Segura
Rua 685,7,13.97184613265331,30.772296470704298,3,Segura
Rua 686,7,59.70168138326283,53.26947122645545,2,Segura
Rua 687,2,97.71048089941544,0.0,6,Perigosa
Rua 688,6,38.78737013537095,85.31797527780819,8,Perigosa
Rua 689,7,42.952020679640235,6.943131977599037,2,Segura
Rua 690,2,35.901513274698594,0.0,0,Segura
Rua 691,6,51.44991948500254,39.61875065775935,3,Segura
Rua 692,6,97.54428601922613,32.537980088159244,3,Segura
Rua 693,6,22.51901212736258,40.66703874197149,7,Perigosa
Rua 694,6,93.07607530567607,21.749231766341886,3,Segura
Rua 695,5,55.4378294817881,21.518890642025674,5,Segura
Rua 696,3,58.30589431388952,0.0,8,Perigosa
Rua 697,6,87.14682888324636,37.28671384452277,2,Segura
Rua 698,5,19.17984080401697,41.38134242384484,5,Segura
Rua 699,2,72.55544428251689,0.0,5,Segura
Rua 700,11,40.47695097140163,54.94762907448623,7,Perigosa
Rua 701,3,92.64411840012644,0.0,10,Muito Perigosa
Rua 702,3,46.886093714829435,0.0,10,Muito Perigosa
Rua 703,2,92.50396315695596,0.0,6,Perigosa
Rua 704,2,19.68462697646116,0.0,0,Segura
Rua 705,7,14.63896899026823,0.0,4,Muito Perigosa
Rua 706,8,66.78913194131961,38.08276286400472,9,Muito Perigosa
Rua 707,5,41.400213296533074,27.14800545245206,3,Segura
Rua 708,3,89.3018796034356,0.0,9,Muito Perigosa
Rua 709,7,56.50682815479073,16.368350382470506,7,Perigosa
Rua 710,2,12.751929637982295,0.0,4,Segura
Rua 711,7,76.02403836892482,51.33702712613564,2,Segura
Rua 712,5,36.303350394483736,0.0,6,Perigosa
Rua 713,4,59.62517648352471,37.484739765208815,2,Segura
Rua 714,2,89.14186084336589,0.0,8,Perigosa
Rua 715,3,37.42516155751354,0.0,6,Perigosa
Rua 716,3,24.138629321716763,0.0,10,Muito Perigosa
Rua 717,5,68.09552096363215,0.0,3,Segura
Rua 718,5,62.57288638866858,31.825492377868148,7,Perigosa
Rua 719,5,30.647485226297842,20.621245800669485,7,Perigosa
Rua 720,7,18.44078738630258,40.872782644125,0,Segura
Rua 721,6,77.6335563369729,40.303709598497186,3,Segura
Rua 722,0,38.21409927535697,0.0,10,Muito Perigosa
Rua 723,7,91.70662744399593,47.41692367967072,2,Segura
Rua 724,5,92.56491310262913,69.57195531367995,3,Segura
Rua 725,4,35.87873359289214,49.700281698658685,5,Segura
Rua 726,4,13.504263777420677,35.63881377691957,4,Segura
Rua 727,7,33.65370815955221,49.201516901485476,8,Perigosa
Rua 728,4,72.65124324397607,45.86970686325715,9,Muito Perigosa
Rua 729,9,35.91700390384587,18.89708433402316,9,Muito Perigosa
Rua 730,3,29.470222497100306,0.0,1,Segura
Rua 731,4,45.586298555921225,19.495781939096126,4,Segura
Rua 732,5,72.17751885670044,34.36787187028762,3,Segura
Rua 733,3,72.07363634028712,0.0,1,Segura
Rua 734,4,26.059232909204376,0.0,6,Perigosa
Rua 735,2,89.01503815067754,0.0,4,Segura
Rua 736,4,72.36695337956492,45.13363205717698,3,Segura
Rua 737,4,50.219982795260165,22.475967490810564,8,Perigosa
Rua 738,3,16.382022477532455,0.0,7,Perigosa
Rua 739,0,47.06939026048609,0.0,9,Muito Perigosa
Rua 740,3,9.114483561529696,0.0,0,Segura
Rua 741,6,88.5465269865212,6.731874191034887,2,Segura
Rua 742,5,22.756611196979716,46.83667624254636,10,Muito Perigosa
Rua 743,0,38.68275899169661,0.0,0,Muito Perigosa
Rua 744,5,61.545629156863555,16.007326271130314,1,Segura
Rua 745,1,95.21036355420395,0.0,8,Muito Perigosa
Rua 746,4,62.65430524417969,21.14345064569286,5,Segura
Rua 747,5,78.71384091212906,34.118208355850726,4,Segura
Rua 748,7,9.65759558284388,61.648476922819455,9,Muito Perigosa
Rua 749,5,74.38626973292278,56.18800378466946,4,Segura
Rua 750,3,57.67233423386634,0.0,1,Segura
Rua 751,4,3.104540757427443,32.517656475392755,5,Muito Perigosa
Rua 752,4,13.075099834211802,1.5915415467793714,3,Segura
Rua 753,3,74.07622518179103,0.0,4,Segura
Rua 754,4,28.5055116348361,28.631608869437915,6,Perigosa
Rua 755,5,21.37450283256941,20.319482665568934,10,Muito Perigosa
Rua 756,4,52.862498846000584,0.0,6,Perigosa
Rua 757,6,42.628830801214214,77.27800887970949,6,Perigosa
Rua 758,6,62.74245453644771,0.0,8,Muito Perigosa
Rua 759,5,8.198876227603035,12.441293713369692,4,Muito Perigosa
Rua 760,9,71.91079905451737,36.9967078394038,7,Perigosa
Rua 761,1,12.402554960706746,0.0,0,Muito Perigosa
Rua 762,2,99.10554599221307,0.0,8,Perigosa
Rua 763,8,40.68983355284536,35.10900943538789,1,Segura
Rua 764,1,56.21480917709181,0.0,8,Muito Perigosa
Rua 765,3,34.81568427880958,0.0,4,Segura
Rua 766,5,73.74045730883483,25.835812913287576,6,Perigosa
Rua 767,2,68.76062469081555,0.0,0,Segura
Rua 768,3,52.08806413192425,0.0,3,Segura
Rua 769,5,12.32049305438554,48.67843246279524,10,Muito Perigosa
Rua 770,5,57.386160955851665,66.95484119564826,10,Muito Perigosa
Rua 771,0,91.26088461285575,0.0,4,Muito Perigosa
Rua 772,7,90.73571602348305,29.546478840984964,10,Muito Perigosa
Rua 773,8,47.236500588065766,82.24623426513104,6,Perigosa
Rua 774,7,90.70310547087642,49.2374636045262,9,Muito Perigosa
Rua 775,5,8.751390546113457,31.97593063613002,6,Muito Perigosa
Rua 776,5,73.38783852424207,65.02248171331249,0,Segura
Rua 777,3,35.869140211663264,0.0,0,Segura
Rua 778,5,46.27413211442173,77.4262424292609,0,Segura
Rua 779,6,7.840698431108628,4.457661810492297,9,Muito Perigosa
Rua 780,5,11.54039171512985,0.0,10,Muito Perigosa
Rua 781,3,4.69174215105157,0.0,10,Muito Perigosa
Rua 782,8,40.64867068304658,0.0,5,Muito Perigosa
Rua 783,5,15.075231574451543,45.070048164717626,6,Perigosa
Rua 784,5,8.785654615994131,27.652712608947635,2,Segura
Rua 785,3,47.76818624146095,0.0,3,Segura
Rua 786,1,35.624351722446605,0.0,9,Muito Perigosa
Rua 787,3,68.7053753366765,0.0,2,Segura
Rua 788,4,30.06767597285519,10.244881680240564,2,Segura
Rua 789,8,36.73626423968421,9.386939075008062,3,Segura
Rua 790,2,5.065736416319144,0.0,8,Muito Perigosa
Rua 791,9,87.04997772728453,46.449469976732885,10,Muito Perigosa
Rua 792,4,58.95948306957482,55.476601756901864,9,Muito Perigosa
Rua 793,3,29.719953807298992,0.0,4,Segura
Rua 794,4,49.1875907330381,22.402407658870835,6,Perigosa
Rua 795,4,68.18422656408892,0.0,4,Segura
Rua 796,1,20.12993845196115,0.0,6,Muito Perigosa
Rua 797,8,83.427826761816,0.0,10,Muito Perigosa
Rua 798,2,16.85157879824677,0.0,2,Segura
Rua 799,2,57.713367622532076,0.0,2,Segura
Rua 800,3,0.027493315387649986,0.0,3,Segura
Rua 801,3,98.80663035634264,0.0,1,Segura
Rua 802,6,70.83080458948466,31.5377640540639,1,Segura
Rua 803,4,65.93159887076105,46.041149089783715,3,Segura
Rua 804,2,82.8097164093358,0.0,2,Segura
Rua 805,3,8.48499520525795,0.0,7,Muito Perigosa
Rua 806,0,0.15538830600140274,0.0,3,Muito Perigosa
Rua 807,5,18.18109988551254,0.0,3,Segura
Rua 808,6,45.57903303364932,50.933485014910005,9,Muito Perigosa
Rua 809,8,13.429507475879765,0.0,6,Muito Perigosa
Rua 810,6,54.63058023060648,20.05714932473321,9,Muito Perigosa
Rua 811,4,95.72878608249505,54.28600951941362,9,Muito Perigosa
Rua 812,4,13.066045885768284,46.179601566196695,10,Muito Perigosa
Rua 813,6,63.2696098407341,0.0,0,Muito Perigosa
Rua 814,8,43.40552470721932,0.0,1,Muito Perigosa
Rua 815,9,57.90226295883871,0.0,3,Muito Perigosa
Rua 816,5,15.680985220596122,45.471026882688975,3,Segura
Rua 817,3,68.63996345251225,0.0,5,Segura
Rua 818,6,33.35868568764041,79.72149577230331,10,Muito Perigosa
Rua 819,1,82.3762007957825,0.0,1,Muito Perigosa
Rua 820,7,7.5595518122758225,17.7548290549069,2,Segura
Rua 821,4,26.97032712244447,0.0,6,Perigosa
Rua 822,4,60.22237349080483,8.959736748921408,1,Segura
Rua 823,7,22.30192475100249,17.08716469983348,0,Segura
Rua 824,7,91.9250309840493,34.28983095184535,1,Segura
Rua 825,4,85.11164561729092,16.68215167020479,6,Perigosa
Rua 826,6,33.31953128190147,22.099941989378816,3,Segura
Rua 827,4,9.013829160946063,64.14247498198259,4,Muito Perigosa
Rua 828,5,98.20242716561897,9.619354820626992,5,Segura
Rua 829,6,26.549934202292224,57.49711217284495,7,Perigosa
Rua 830,8,7.803357230781094,31.08502314741107,5,Muito Perigosa
Rua 831,8,53.968575952827415,33.028913127669,1,Segura
Rua 832,5,48.71628214274427,42.33844338325784,6,Perigosa
Rua 833,7,96.9333845766174,41.03410629553234,6,Perigosa
Rua 834,7,43.6565243833183,12.314081849761994,1,Segura
Rua 835,7,52.18834100674778,6.124970674226596,1,Segura
Rua 836,6,37.65602506820912,42.3946720435555,6,Perigosa
Rua 837,5,99.32341321298175,0.0,5,Segura
Rua 838,6,10.02540195934143,51.9526376818979,4,Segura
Rua 839,6,29.937633892791492,49.72498699875414,7,Perigosa
Rua 840,2,30.572210126046095,0.0,8,Perigosa
Rua 841,1,13.303187872092803,0.0,8,Muito Perigosa
Rua 842,6,54.26205269977572,0.0,7,Muito Perigosa
Rua 843,5,71.81399734726128,23.332556662183634,0,Segura
Rua 844,5,67.7357641639094,29.460382801843227,9,Muito Perigosa
Rua 845,5,11.767135452728084,0.0,9,Muito Perigosa
Rua 846,3,9.296583460515762,0.0,10,Muito Perigosa
Rua 847,8,29.84073228142329,0.0,5,Muito Perigosa
Rua 848,1,46.19844369656363,0.0,4,Muito Perigosa
Rua 849,5,63.44324048461222,45.818436495817835,2,Segura
Rua 850,0,44.85034614137091,0.0,2,Muito Perigosa
Rua 851,1,94.09567104133664,0.0,10,Muito Perigosa
Rua 852,6,70.6108729422107,46.547356488930475,6,Perigosa
Rua 853,4,55.9601212501136,0.0,5,Segura
Rua 854,3,51.88472002123273,0.0,3,Segura
Rua 855,10,45.49371945944777,54.72069489431203,2,Segura
